BettingSite, Team, Date, Player, Stats
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Howling, 20.2 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Czekolad, 24.2 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Veignorem, 17.7 Fantasy Points on Map 1 0.5 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Pridestalkr, 25.9 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Trigger, 27.2 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: SkewMond, 25.8 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Shiganari, 24.8 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Eika, 26.7 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: lot, 20.4 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LFL: BK ROG vs. AegisWed 3:00PM, LoL: Hantera, 19.9 Fantasy Points on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Vladi, 31.9 Fantasy Points on Map 1 4.5 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Shikari, 26.6 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Twiizt, 27.5 Fantasy Points on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Stefan, 31.0 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: DenVoksne, 34.5 Fantasy Points on Map 1 5.0 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: yute, 14.1 Fantasy Points on Map 1 1.5 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Molto, 14.9 Fantasy Points on Map 1 1.5 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Ginrais, 15.2 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Ragnar, 16.8 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, NLC: Nativz vs. Fourth WallWed 3:00PM, LoL: Chemera, 8.4 Fantasy Points on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: nicolaiy, 29.7 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: kromax, 21.8 Fantasy Points on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: Ribu, 31.7 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: gotzy, 33.3 Fantasy Points on Map 1 5.0 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: roshan, 23.3 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: shelfmade, 19.0 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: Mystiques, 16.6 Fantasy Points on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: vigil, 20.0 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: endz, 24.2 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, UL: Forsaken vs. Exeed PolandWed 3:00PM, LoL: zora, 24.6 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: juuzou, 26.7 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: cipher, 34.7 Fantasy Points on Map 1 5.5 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: Elramir, 31.2 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: san, 33.9 Fantasy Points on Map 1 5.0 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: mishal, 31.0 Fantasy Points on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: Murph, 18.6 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: koussay3, 25.3 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: shark, 22.0 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: yusin, 18.4 Fantasy Points on Map 1
Underdog Fantasy, AL: Anubis vs. GnGWed 3:00PM, LoL: Dean, 23.0 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Soboro, 12.2 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Milica, 16.2 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Carry, 14.3 Fantasy Points on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Rames, 11.6 Fantasy Points on Map 1 1.5 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: StarScreen, 19.4 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Mojito, 17.1 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Kaori, 21.1 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Gamin, 13.2 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Tempt, 20.6 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, TCL: Galakticos vs. FUTWed 3:00PM, LoL: Asper, 18.1 Fantasy Points on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: MeLoNiK, 23.0 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: Shlatan, 23.5 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: TakeSet, 30.6 Fantasy Points on Map 1 5.0 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: Steeelback, 20.3 Fantasy Points on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: Peng, 27.3 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: Agresivoo, 15.6 Fantasy Points on Map 1 1.5 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: MAXI, 17.9 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: Reeker, 21.1 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: xMatty, 20.6 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: Satorius, 25.0 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: Viking, 32.8 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LFL: Solary vs. BDS AcademyWed 4:00PM, LoL: Erdote, 15.3 Fantasy Points on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: Rin, 36.6 Fantasy Points on Map 1 6.0 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: Giyuu, 35.5 Fantasy Points on Map 1 5.5 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: Skude, 20.8 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: DeKap, 28.6 Fantasy Points on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: akashii, 18.0 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: maged, 18.1 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: lucky, 15.7 Fantasy Points on Map 1
Underdog Fantasy, AL: Geekay vs. RA'ADWed 4:00PM, LoL: xicor, 21.0 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Hauntzer, 21.1 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Bugi, 24.6 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Insanity, 22.9 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Rich, 19.0 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: WildTurtle, 25.3 Fantasy Points on Map 1 4.5 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Santorin, 21.9 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Tomo, 22.8 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Jensen, 25.6 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Chime, 18.9 Fantasy Points on Map 1
Underdog Fantasy, LCS: TSM vs. DignitasWed 5:00PM, LoL: Diamond, 16.4 Fantasy Points on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: armao, 23.4 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: Revenge, 21.5 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: Jojopyun, 26.2 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: Licorice, 18.3 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: UNF0RGIVEN, 27.0 Fantasy Points on Map 1 4.5 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: Gori, 22.6 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: River, 23.8 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: Stixxay, 25.4 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Nothing, 32.3 Fantasy Points on Maps 1+2 5.0 Kills on Map 1+2
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: Eyla, 21.7 Fantasy Points on Map 1
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Kiefer, 26.6 Fantasy Points on Maps 1+2 4.0 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Rahab, 25.5 Fantasy Points on Maps 1+2 3.0 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Shmebu, 20.6 Fantasy Points on Maps 1+2 0.5 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Pancake, 26.4 Fantasy Points on Maps 1+2 3.0 Kills on Map 1+2
Underdog Fantasy, LCS: Evil Geniuses vs. Golden GuardiansWed 6:00PM, LoL: huhi, 19.2 Fantasy Points on Map 1
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Zothve, 48.9 Fantasy Points on Maps 1+2 5.0 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Josedeodo, 57.6 Fantasy Points on Maps 1+2 6.5 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Mia, 48.6 Fantasy Points on Maps 1+2 1.5 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Hans SamD, 67.0 Fantasy Points on Maps 1+2 12.5 Kills on Map 1+2
Underdog Fantasy, LLA: Leviatan vs. EstralWed 6:00PM, LoL: Leza, 61.9 Fantasy Points on Maps 1+2 8.0 Kills on Map 1+2
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Impact, 19.6 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Vulcan, 18.5 Fantasy Points on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Spica, 23.7 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Prince, 25.3 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Dhokla, 18.5 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Contractz, 22.0 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Palafox, 23.1 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: Vicla, 23.3 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: FBI, 25.7 Fantasy Points on Map 1 4.0 Kills on Map 1
Underdog Fantasy, LCS: FlyQuest vs. NRGWed 7:00PM, LoL: IgNar, 16.7 Fantasy Points on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: Fudge, 22.2 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: Blaber, 26.9 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: EMENES, 25.8 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: Summit, 16.8 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: Zven, 20.6 Fantasy Points on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: Berserker, 27.3 Fantasy Points on Map 1 4.5 Kills on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: Pyosik, 17.5 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Bong, 50.8 Fantasy Points on Maps 1+2 6.0 Kills on Map 1+2
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: CoreJJ, 13.8 Fantasy Points on Map 1
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: yeon, 19.5 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Oddie, 59.3 Fantasy Points on Maps 1+2 7.0 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Mireu, 62.3 Fantasy Points on Maps 1+2 9.5 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Lyonz, 49.2 Fantasy Points on Maps 1+2 1.5 Kills on Map 1+2
Underdog Fantasy, LCS: Cloud9 vs. LiquidWed 8:00PM, LoL: APA, 19.3 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Ceo, 68.4 Fantasy Points on Maps 1+2 12.0 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Pan, 35.1 Fantasy Points on Maps 1+2 4.0 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Seize, 41.3 Fantasy Points on Maps 1+2 4.0 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Gavotto, 41.3 Fantasy Points on Maps 1+2 6.0 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Kaze, 36.3 Fantasy Points on Maps 1+2 5.5 Kills on Map 1+2
Underdog Fantasy, LLA: Movistar R7 vs. IsurusWed 8:00PM, LoL: Jelly, 30.6 Fantasy Points on Maps 1+2 1.0 Kills on Map 1+2
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Closer, 21.6 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Ssumday, 21.4 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Doublelift, 28.1 Fantasy Points on Map 1 5.5 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Solo, 14.5 Fantasy Points on Map 1 1.5 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Quid, 26.9 Fantasy Points on Map 1 3.5 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Bolulu, 19.0 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Kenvi, 15.6 Fantasy Points on Map 1 1.5 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Tactical, 18.0 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Busio, 18.0 Fantasy Points on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: treatz, 12.4 Fantasy Points on Map 1
Underdog Fantasy, LCS: 100 Thieves vs. ImmortalsWed 9:00PM, LoL: Fleshy, 19.1 Fantasy Points on Map 1
Underdog Fantasy, Dota: Team Disillusion vs. iG.Vitality2:00AM, Dota: L'enfer, c'est les autres, 73.7 Fantasy Points in Games 1+2 12.5 Kills in Game 1+2
Underdog Fantasy, Dota: Team Disillusion vs. iG.Vitality2:00AM, Dota: Small.Kk, 86.8 Fantasy Points in Games 1+2 16.5 Kills in Game 1+2
Underdog Fantasy, Dota: Team Disillusion vs. iG.Vitality2:00AM, Dota: RanFuDao, 72.5 Fantasy Points in Games 1+2 7.0 Kills in Game 1+2
Underdog Fantasy, Dota: Team Disillusion vs. iG.Vitality2:00AM, Dota: Eren, 60.4 Fantasy Points in Games 1+2 6.5 Kills in Game 1+2
Underdog Fantasy, Dota: Team Disillusion vs. iG.Vitality2:00AM, Dota: Ayunid, 73.7 Fantasy Points in Games 1+2 10.5 Kills in Game 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Zika , 44.9 Fantasy Points on Maps 1+2 5.0 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Tarzan, 53.8 Fantasy Points on Maps 1+2 5.5 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Scout, 63.0 Fantasy Points on Maps 1+2 9.5 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Hang, 46.5 Fantasy Points on Maps 1+2 1.0 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: GALA, 66.1 Fantasy Points on Maps 1+2 12.0 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Beichuan, 33.8 Fantasy Points on Maps 1+2 4.0 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Ucal, 41.8 Fantasy Points on Maps 1+2 7.0 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: yaoyao, 24.6 Fantasy Points on Maps 1+2 0.5 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: Hoya, 31.0 Fantasy Points on Maps 1+2 3.0 Kills on Map 1+2
Underdog Fantasy, LPL: LNG vs. ThunderTalk3:00AM, LoL: 1xn, 42.9 Fantasy Points on Maps 1+2 6.0 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Clear, 25.2 Fantasy Points on Maps 1+2 2.5 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Willer, 31.8 Fantasy Points on Maps 1+2 3.0 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Teddy, 38.5 Fantasy Points on Maps 1+2 5.5 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Clozer, 33.7 Fantasy Points on Maps 1+2 4.5 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Canna, 45.1 Fantasy Points on Maps 1+2 5.0 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Canyon, 53.1 Fantasy Points on Maps 1+2 5.0 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: ShowMaker, 60.0 Fantasy Points on Maps 1+2 9.5 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Kellin, 47.5 Fantasy Points on Maps 1+2 1.0 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Deft, 62.6 Fantasy Points on Maps 1+2 10.5 Kills on Map 1+2
Underdog Fantasy, LCK: LSB vs. Dplus KIA4:00AM, LoL: Kael, 24.1 Fantasy Points on Maps 1+2 1.0 Kills on Map 1+2
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: BioPanther, 22.2 Fantasy Points on Map 1 2.0 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Aladoric, 21.6 Fantasy Points on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Kisee, 26.5 Fantasy Points on Map 1 4.5 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Lived, 19.7 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Whynot, 24.0 Fantasy Points on Map 1 2.5 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Raes, 29.3 Fantasy Points on Map 1 5.0 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Daystar, 28.8 Fantasy Points on Map 1 5.0 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: leemas, 28.0 Fantasy Points on Map 1 4.5 Kills on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Akia, 17.7 Fantasy Points on Map 1
Underdog Fantasy, LCO: Chiefs vs. Bliss4:00AM, LoL: Kevy, 24.7 Fantasy Points on Map 1 3.0 Kills on Map 1
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO nEMANHA, 37.5 Kills on Map 1+2 20.5 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO Cjoffo, 33.0 Kills on Map 1+2 18.5 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO brutmonster, 38.0 Kills on Map 1+2 11.5 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO aVN, 34.5 Kills on Map 1+2 18.5 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO simke, 39.5 Kills on Map 1+2 24.0 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO klameczka, 28.5 Kills on Map 1+2 10.0 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO ex1st, 36.5 Kills on Map 1+2 20.5 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO flayy, 40.0 Kills on Map 1+2 13.5 Headshots on Maps 1+2
Underdog Fantasy, Zero Tenacity vs. Thunder Flash4:00AM, CS:GO bajmi, 35.5 Kills on Map 1+2 15.0 Headshots on Maps 1+2
Underdog Fantasy, LPL: FunPlus Phoenix vs. Ninjas in Pyjamas5:00AM, LoL: Xiaolaohu, 34.7 Fantasy Points on Maps 1+2 4.5 Kills on Map 1+2
